"","Age.of.plant","species_code","pred_SD_mm","pred_SD_up","pred_SD_low","treatdate","pred_surv","pred_surv_low","pred_surv_high","species_code","Bite.probability","max_bite_diam_duiker_mm","duiker_sd","max_bite_diameter_kudu_mm","kudu_sd","mean_bite_diam_duiker_mm","duiker_mean_sd","mean_bite_diameter_kudu_mm","kudu_mean_sd","test","medianBiteTip","q95BiteTip","maxBiteTip","genus","rainclass"
"7.254",264,"comher",15.1145448954767,18.7078166763065,12.2114446250007,264,0.922163043101826,0.824606607485824,1.01971947871783,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.255",265,"comher",15.337390399358,19.0094888832681,12.3746380403405,265,0.923551869407128,0.826952199057695,1.02015153975656,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.256",266,"comher",15.563521488015,19.3160339309941,12.54000702076,266,0.924917932831115,0.82927475544457,1.02056111021766,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.257",267,"comher",15.7929866033822,19.6275305047256,12.70758059933,267,0.926261534838548,0.831574270146822,1.02094879953027,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.258",268,"comher",16.0258349016114,19.9440585612994,12.8773881958044,268,0.927582975470227,0.833850744189755,1.0213152067507,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.259",269,"comher",16.2621162636018,20.265699349678,13.0494596217872,269,0.928882553246256,0.8361041859499,1.02166092054261,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.260",270,"comher",16.5018813056854,20.5925354318134,13.2238250859695,270,0.930160565073859,0.838334610979636,1.02198651916808,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.261",271,"comher",16.7451813904703,20.9246507038473,13.400515199434,271,0.931417306159653,0.840542041830456,1.02229257048885,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.262",272,"comher",16.9920686378435,21.2621304176542,13.5795609810317,272,0.932653069926262,0.842726507875172,1.02257963197735,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.263",273,"comher",17.2425959361361,21.6050612027337,13.7609938628286,273,0.933868147933192,0.844888045129348,1.02284825073704,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.264",274,"comher",17.4968169534529,21.9535310884562,13.9448456956254,274,0.935062829801834,0.847026696072227,1.02309896353144,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.265",275,"comher",17.7547861491697,22.3076295266683,14.1311487545502,275,0.936237403144521,0.84914250946742,1.02333229682162,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.266",276,"comher",18.0165587855988,22.6674474146646,14.3199357447254,276,0.937392153497509,0.851235540183598,1.02354876681142,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.267",277,"comher",18.2821909398283,23.0330771185296,14.5112398070101,277,0.938527364257806,0.85330584901542,1.02374887950019,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.268",278,"comher",18.5517395157341,23.4046124968588,14.7050945238184,278,0.939643316623714,0.855353502504922,1.02393313074251,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.269",279,"comher",18.8252622561704,23.7821489248613,14.9015339250155,279,0.940740289539009,0.857378572763583,1.02410200631444,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.270",280,"comher",19.1028177553392,24.1657833188542,15.1005924938917,280,0.941818559640644,0.859381137295245,1.02425598198604,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.271",281,"comher",19.3844654713425,24.5556141611511,15.3023051732157,281,0.942878401209867,0.861361278820104,1.02439552359963,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.272",282,"comher",19.6702657389195,24.9517415253547,15.5067073713689,282,0.943920086126674,0.863319085099917,1.02452108715343,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.273",283,"comher",19.9602797823711,25.3542671020568,15.7138349685608,283,0.944943883827469,0.865254648764616,1.02463311889032,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.274",284,"comher",20.254569728676,25.7632942249549,15.9237243231273,284,0.94595006126586,0.867168067140462,1.02473205539126,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.275",285,"comher",20.5531986207994,26.1789278973905,16.1364122779122,285,0.946938882876467,0.869059442079898,1.02481832367304,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.276",286,"comher",20.8562304311978,26.6012748193163,16.3519361667345,286,0.947910610541672,0.870928879793227,1.02489234129012,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.277",287,"comher",21.1637300755235,27.0304434146997,16.5703338209406,287,0.948865503561189,0.872776490682239,1.02495451644014,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.278",288,"comher",21.4757634265309,27.466543859369,16.7916435760447,288,0.949803818624379,0.874602389175909,1.02500524807285,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.279",289,"comher",21.7923973281877,27.9096881093098,17.0159042784568,289,0.950725809785213,0.876406693568264,1.02504492600216,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.280",290,"comher",22.113699609994,28.3599899294187,17.2431552923007,290,0.951631728439781,0.878189525858519,1.02507393102104,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.281",291,"comher",22.4397391015134,28.8175649227217,17.473436506322,291,0.952521823306276,0.879951011593574,1.02509263501898,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.282",292,"comher",22.7705856471171,29.2825305600654,17.7067883408892,292,0.953396340407347,0.881691279712952,1.02510140110174,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.283",293,"comher",23.1063101209465,29.7550062102873,17.9432517550867,293,0.954255523054747,0.883410462396244,1.02510058371325,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.284",294,"comher",23.4469844420953,30.2351131708744,18.182868253903,294,0.955099611836184,0.885108694913139,1.02509052875923,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.285",295,"comher",23.7926815900166,30.7229746991166,18.4256798955145,295,0.955928844604294,0.886786115476085,1.0250715737325,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.286",296,"comher",24.1434756201564,31.2187160437646,18.6717292986658,296,0.956743456467656,0.888442865095652,1.02504404783966,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.287",297,"comher",24.4994416798179,31.7224644771986,18.9210596501487,297,0.957543679783766,0.89007908743861,1.02500827212892,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.288",298,"comher",24.8606560242593,32.2343493281171,19.1737147123807,298,0.958329744153897,0.891694928688803,1.02496455961899,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.289",299,"comher",25.2271960330294,32.7545020147541,19.4297388310843,299,0.959101876419758,0.893290537410813,1.0249132154287,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.290",300,"comher",25.5991402265443,33.2830560786336,19.6891769430682,300,0.959860300661898,0.894866064416469,1.02485453690733,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.291",301,"comher",25.9765682829073,33.8201472188682,19.9520745841133,301,0.960605238199753,0.89642166263421,1.0247888137653,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.292",302,"comher",26.3595610549784,34.3659133270138,20.2184778969618,302,0.961336907593296,0.897957486981326,1.02471632820527,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.293",303,"comher",26.7482005876939,34.9204945224864,20.4884336394148,303,0.962055524646193,0.899473694239078,1.02463735505331,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.294",304,"comher",27.1425701356428,35.4840331885513,20.761989192536,304,0.962761302410423,0.900970442930723,1.02455216189012,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.295",305,"comher",27.5427541809011,36.0566740088942,21.0391925689657,305,0.963454451192274,0.902447893202433,1.02446100918212,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.296",306,"comher",27.94883845113,36.6385640047838,21.3200924213452,306,0.964135178559664,0.903906206707108,1.02436415041222,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.297",307,"comher",28.3609099379402,37.2298525728335,21.6047380508533,307,0.964803689350723,0.905345546491091,1.02426183221036,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.298",308,"comher",28.7790569155276,37.8306915233749,21.8931794158566,308,0.965460185683576,0.906766076883758,1.02415429448339,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.299",309,"comher",29.2033689595831,38.4412351194505,22.1854671406753,309,0.96610486696726,0.908167963389991,1.02404177054453,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.300",310,"comher",29.6339369664819,39.0616401164364,22.481652524465,310,0.966737929913728,0.909551372585506,1.02392448724195,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.301",311,"comher",30.0708531727554,39.6920658023063,22.781787550218,311,0.967359568550886,0.910916472015021,1.02380266508675,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.302",312,"comher",30.5142111748497,40.3326740385447,23.0859248938834,312,0.967969974236596,0.91226343009325,1.02367651837994,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.303",313,"comher",30.9641059491763,40.9836293017225,23.3941179336091,313,0.968569335673606,0.913592416008687,1.02354625533852,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.304",314,"comher",31.4206338724578,41.6450987257438,23.7064207591072,314,0.969157838925349,0.914903599630175,1.02341207822052,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.305",315,"comher",31.883892742374,42.3172521447753,24.022888181144,315,0.969735667432571,0.916197151416205,1.02327418344894,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.306",316,"comher",32.3539817985121,43.0002621368698,24.3435757411561,316,0.970303002030728,0.917473242326945,1.02313276173451,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.307",317,"comher",32.8310017436256,43.6943040682939,24.6685397209951,317,0.970860020968114,0.91873204373894,1.02298799819729,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.308",318,"comher",33.3150547652071,44.3995561385735,24.997837152802,318,0.971406899924678,0.919973727362471,1.02284007248689,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.309",319,"comher",33.8062445573792,45.116199426265,25.331525829013,319,0.971943812031483,0.921198465161526,1.02268915890144,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.310",320,"comher",34.3046763431075,45.8444179354679,25.6696643124988,320,0.972470927890762,0.922406429276352,1.02253542650517,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.311",321,"comher",34.8104568967418,46.5843986430882,26.0123119468391,321,0.972988415596543,0.92359779194854,1.02237903924455,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.312",322,"comher",35.3236945668891,47.3363315468657,26.3595288667335,322,0.973496440755789,0.924772725448628,1.02222015606295,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.313",323,"comher",35.8444992996246,48.1004097141772,26.7113760085519,323,0.973995166510032,0.925931402006152,1.02205893101391,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.314",324,"comher",36.3729826620437,48.8768293316283,27.0679151210249,324,0.974484753557451,0.927073993742122,1.02189551337278,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.315",325,"comher",36.9092578661628,49.665789755447,27.429208776077,325,0.974965360175371,0.928200672603888,1.02173004774685,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.316",326,"comher",37.4534397931708,50.4674935626907,27.7953203798037,326,0.975437142243138,0.929311610302326,1.02156267418395,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.317",327,"comher",38.0056450180396,51.2821466032814,28.1663141835957,327,0.975900253265352,0.930406978251336,1.02139352827937,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.318",328,"comher",38.5659918344967,52.1099580528813,28.5422552954104,328,0.976354844395414,0.931486947509576,1.02122274128125,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.319",329,"comher",39.134600280366,52.9511404666229,28.9232096911944,329,0.976801064459366,0.932551688724417,1.02105044019432,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.320",330,"comher",39.7115921632828,53.8059098337074,29.3092442264579,330,0.977239059979994,0.933601372078046,1.02087674788194,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.321",331,"comher",40.2970910867868,54.6744856328849,29.700426648003,331,0.977668975201161,0.934636167235703,1.02070178316662,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.322",332,"comher",40.8912224768011,55.5570908888314,30.0968256058091,332,0.978090952112355,0.935656243295976,1.02052566092873,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.323",333,"comher",41.4941136085012,56.4539522294371,30.4985106650764,333,0.978505130473416,0.936661768743137,1.02034849220369,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.324",334,"comher",42.1058936335789,57.3652999440191,30.9055523184291,334,0.978911647839421,0.937652911401455,1.02017038427739,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.325",335,"comher",42.7266936079106,58.2913680424763,31.3180219982827,335,0.979310639585711,0.93862983839145,1.01999144077997,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.326",336,"comher",43.3566465196311,59.232394315399,31.7359920893749,336,0.979702238933027,0.939592716088041,1.01981176177801,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.327",337,"comher",43.995887317623,60.1886203951501,32.1595359414643,337,0.980086576972741,0.940541710080544,1.01963144386494,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.328",338,"comher",44.6445529404255,61.1602918179336,32.5887278821978,338,0.98046378269216,0.941476985134476,1.01945058024984,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.329",339,"comher",45.3027823455689,62.1476580868652,33.0236432301501,339,0.980833982999884,0.942398705155116,1.01926926084465,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.330",340,"comher",45.970716539343,63.1509727360626,33.4643583080362,340,0.981197302751198,0.943307033152789,1.01908757234961,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.331",341,"comher",46.6484986070028,64.1704933957711,33.9109504561008,341,0.981553864773482,0.944202131209819,1.01890559833715,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.332",342,"comher",47.3362737434208,65.2064818585422,34.363498045686,342,0.981903789891626,0.945084160449118,1.01872341933413,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.333",343,"comher",48.0341892841905,66.25920414648,34.8220804929789,343,0.98224719695342,0.945953281004354,1.01854111290249,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.334",344,"comher",48.7423947371889,67.3289305795756,35.2867782729442,344,0.982584202854923,0.946809651991672,1.01835875371817,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.335",345,"comher",49.4610418146037,68.4159358451449,35.757672933441,345,0.982914922565787,0.947653431482918,1.01817641364866,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.336",346,"comher",50.1902844654337,69.5204990683885,36.2348471095282,346,0.983239469154514,0.948484776480317,1.01799416182871,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.337",347,"comher",50.930278908468,70.6429038840923,36.7183845379613,347,0.983557953813653,0.949303842892588,1.01781206473472,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.338",348,"comher",51.6811836657504,71.7834385094848,37.208370071881,348,0.983870485884903,0.950110785512423,1.01763018625738,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.339",349,"comher",52.4431595965389,72.9423958182743,37.7048896956991,349,0.984177172884129,0.950905757995319,1.01744858777294,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.340",350,"comher",53.2163699317647,74.1200734158796,38.2080305401816,350,0.984478120526264,0.951688912839704,1.01726732821282,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.341",351,"comher",54.0009803089997,75.3167737158787,38.7178808977341,351,0.984773432750097,0.95246040136834,1.01708646413185,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.342",352,"comher",54.7971588079398,76.5328040176911,39.2345302378895,352,0.98506321174294,0.953220373710933,1.01690604977495,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.343",353,"comher",55.6050759864102,77.7684765855156,39.7580692230034,353,0.985347557965144,0.953968978787947,1.01672613714234,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.344",354,"comher",56.4249049169033,79.0241087285442,40.2885897241581,354,0.985626570174486,0.954706364295565,1.01654677605341,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.345",355,"comher",57.2568212236538,80.300022882471,40.8261848372785,355,0.985900345450392,0.955432676691761,1.01636801420902,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.346",356,"comher",58.1010031202616,81.5965466923195,41.3709488994636,356,0.986168979218002,0.956148061183461,1.01618989725254,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.347",357,"comher",58.9576314478678,82.9140130966066,41.9229775055343,357,0.986432565272069,0.956852661714745,1.01601246882939,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.348",358,"comher",59.826889713896,84.2527604128677,42.4823675248037,358,0.986691195800677,0.957546620956061,1.01583577064529,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.349",359,"comher",60.7089641313621,85.6131324245633,43.049217118069,359,0.986944961408784,0.958230080294418,1.01565984252315,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.350",360,"comher",61.6040436587657,86.9954784693894,43.6236257548311,360,0.98719395114157,0.958903179824525,1.01548472245861,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.351",361,"comher",62.5123200405687,88.4001535290159,44.2056942307438,361,0.987438252507602,0.959566058340847,1.01531044667436,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.352",362,"comher",63.4339878482707,89.827518320273,44.7955246852948,362,0.987677951501789,0.960218853330539,1.01513704967304,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.353",363,"comher",64.3692445220908,91.2779393878135,45.3932206197229,363,0.987913132628144,0.960861700967232,1.01496456428906,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.354",364,"comher",65.3182904132624,92.75178919827,45.9988869151742,364,0.988143878922332,0.961494736105647,1.01479302173902,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.355",365,"comher",66.2813288269538,94.2494462359349,46.6126298511,365,0.988370271974009,0.962118092276998,1.01462245167102,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.356",366,"comher",67.2585660658193,95.7712950999856,47.2345571239003,366,0.988592391948948,0.962731901685154,1.01445288221274,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.357",367,"comher",68.2502114741938,97.3177266032813,47.864777865815,367,0.988810317610944,0.963336295203549,1.01428434001834,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.358",368,"comher",69.256477482939,98.8891378727554,48.5034026640685,368,0.989024126343497,0.963931402372791,1.0141168503142,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.359",369,"comher",70.2775796549499,100.48593245143,49.1505435802675,369,0.989233894171275,0.964517351398957,1.01395043694359,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.360",370,"comher",71.3137367313333,102.10852040208,49.8063141700595,370,0.989439695781343,0.965094269152549,1.01378512241014,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.361",371,"comher",72.3651706782667,103.75731841257,50.4708295030515,371,0.989641604544173,0.965662281168071,1.01362092792027,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
